district,year,season,crop,area_hectares,yield_kg_per_ha,soil_type,ph,nitrogen_kg_per_ha,phosphorus_kg_per_ha,potassium_kg_per_ha,organic_carbon_percent,moisture_percent,avg_temp,max_temp,min_temp,rainfall,humidity,wind_speed,air_pressure,annual_recharge_mcm,annual_extraction_mcm,extraction_percent,future_groundwater_availability_mcm,water_stress_index,temp_range,rainfall_category,water_stress_category,fertility_score,climate_stress_score
Nawanshahr,2019,Rabi,Gram,26475.7,1168.7,Alluvial,7.22,83.4,49.6,266.9,0.47,25.7,19.4,25.3,12.5,78.4,58.1,5.3,1011.3,812.4,713.7,87.8,98.7,0.88,12.8,Low,High,102.4,10.77
Nawanshahr,2019,Rabi,Gram,24022.4,2017.3,Alluvial,7.22,82.6,49.2,263.1,0.48,25.6,19.6,25.3,12.6,85.2,58.1,5.3,1011,812.4,713.7,87.8,98.7,0.89,12.7,Low,High,101.6,10.73
Nawanshahr,2019,Rabi,Gram,24281.8,483.9,Alluvial,7.22,85,48.9,265.4,0.47,25.7,19.3,24.7,11.7,69.6,58.9,5.5,1011.4,812.4,713.7,87.8,98.7,0.87,13,Low,High,101.6,10.7
Nawanshahr,2019,Rabi,Gram,29109.5,1240.5,Alluvial,7.22,82.9,50.5,271.7,0.46,25.9,20.4,25.5,12.2,81.2,58.4,5.3,1011.5,812.4,713.7,87.8,98.7,0.87,13.4,Low,High,102.6,10.68
Nawanshahr,2019,Rabi,Gram,25841.6,1237.2,Alluvial,7.22,86.3,49.8,262.4,0.48,25.8,19.6,25.6,12.5,66.3,58.6,5.4,1011.2,812.4,713.7,87.8,98.7,0.89,13.1,Low,High,102.8,10.72
Nawanshahr,2019,Rabi,Gram,27772.7,1551.7,Alluvial,7.22,80.7,50.2,263.7,0.47,25.8,20,25.4,13,69.4,56.7,5.4,1011.2,812.4,713.7,87.8,98.7,0.9,12.4,Low,High,102.8,10.78
Nawanshahr,2019,Rabi,Gram,26416.7,1263.9,Alluvial,7.22,82.8,49,266.6,0.47,25.7,19.8,25.7,12.5,96.1,58.5,5.2,1010.9,812.4,713.7,87.8,98.7,0.89,13.2,Low,High,102.2,10.63
Nawanshahr,2019,Rabi,Gram,24997.9,192,Alluvial,7.22,82.8,49.7,268.2,0.49,25.5,20.1,25.7,12.2,72.6,57.6,5.3,1011.2,812.4,713.7,87.8,98.7,0.89,13.5,Low,High,103.4,10.91
Nawanshahr,2019,Rabi,Gram,25926.1,1127,Alluvial,7.22,82.4,49.9,271,0.46,25.5,20.3,25.2,11.9,74.8,56.6,5.1,1010.6,812.4,713.7,87.8,98.7,0.88,13.3,Low,High,102.4,10.79
Nawanshahr,2019,Rabi,Gram,23962,950.6,Alluvial,7.22,85.8,49.3,274,0.47,26,18.9,25.3,12.1,62,57,5.3,1011.3,812.4,713.7,87.8,98.7,0.87,13.3,Low,High,103,10.77
Nawanshahr,2019,Rabi,Wheat,107256,5614.2,Alluvial,7.22,83.4,49.6,266.9,0.47,25.7,19.4,25.3,12.5,78.4,58.1,5.3,1011.3,812.4,713.7,87.8,98.7,0.88,12.8,Low,High,102.4,10.77
Nawanshahr,2019,Rabi,Wheat,107561.5,4655.6,Alluvial,7.22,84.9,49.4,267.5,0.47,25.7,19.8,25.4,12.5,76.6,57.6,5.3,1011.4,812.4,713.7,87.8,98.7,0.89,13,Low,High,102.4,10.86
Nawanshahr,2019,Rabi,Wheat,104805.9,5788.8,Alluvial,7.22,85.2,49.5,268.8,0.46,25.4,19.8,25.7,11.9,82.5,58,5.1,1010.6,812.4,713.7,87.8,98.7,0.89,13.8,Low,High,102.2,10.76
Nawanshahr,2019,Rabi,Wheat,108339.7,6292.7,Alluvial,7.22,83.5,49,265.7,0.47,26,20,25.1,12.1,68.6,57.4,5.2,1010.2,812.4,713.7,87.8,98.7,0.87,13,Low,High,103,10.86
Nawanshahr,2019,Rabi,Wheat,107349.3,6394.7,Alluvial,7.22,83.6,50.6,264.9,0.47,25.8,19.3,25.3,13.1,79.3,57.4,5.3,1010.9,812.4,713.7,87.8,98.7,0.88,12.2,Low,High,101.5,10.76
Nawanshahr,2019,Rabi,Wheat,108098.6,6302.5,Alluvial,7.22,83.9,49.6,269.8,0.47,25.7,19.7,25.5,13,67.3,58.6,5,1011.4,812.4,713.7,87.8,98.7,0.88,12.4,Low,High,102.6,10.75
Nawanshahr,2019,Rabi,Wheat,107587.1,4958.8,Alluvial,7.22,83,50.8,269.6,0.47,25.5,19.7,25,12.3,67.9,59.1,5.2,1011.3,812.4,713.7,87.8,98.7,0.88,12.7,Low,High,102.8,10.79
Nawanshahr,2019,Rabi,Wheat,106568,5489.2,Alluvial,7.22,83.1,51.1,265.2,0.46,25.9,18.7,24.9,12.4,77.5,58.7,5.3,1011.9,812.4,713.7,87.8,98.7,0.89,12.4,Low,High,102.3,10.82
Nawanshahr,2019,Rabi,Wheat,106962.4,4760.3,Alluvial,7.22,83.9,48.7,267.1,0.46,26,19.6,24.8,13.3,73.4,57,5.5,1011.1,812.4,713.7,87.8,98.7,0.87,11.5,Low,High,103.2,10.75
Nawanshahr,2019,Rabi,Wheat,108435.3,5811.3,Alluvial,7.22,82.4,49.9,269.6,0.47,25.6,20.1,25.4,12.6,77,59.7,5.3,1010.8,812.4,713.7,87.8,98.7,0.87,12.8,Low,High,102.3,10.74
Nawanshahr,2019,Zaid,Fodder,9505,30433.5,Alluvial,7,152.9,50.2,248.8,0.31,27.4,39.9,48.4,33.4,28.1,30.4,12.2,991,812.4,713.7,87.8,98.7,0.88,15,Low,High,115,8.98
Nawanshahr,2019,Zaid,Fodder,10717.8,30808.8,Alluvial,7,153.6,49.4,246.3,0.31,27.4,39.9,48.2,32.8,21.4,29.5,12.3,990.8,812.4,713.7,87.8,98.7,0.88,15.4,Low,High,113.7,8.95
Nawanshahr,2019,Zaid,Fodder,7945.5,29790.6,Alluvial,7,154.2,50.1,247.6,0.29,27.9,40.1,48.5,33.1,35.1,29.2,12.2,991.2,812.4,713.7,87.8,98.7,0.87,15.4,Low,High,115.6,9
Nawanshahr,2019,Zaid,Fodder,9086.9,30406.9,Alluvial,7,152.7,48.9,250.9,0.3,27.1,39.8,48.3,34.2,32.4,31.4,11.9,991.1,812.4,713.7,87.8,98.7,0.88,14.1,Low,High,114.8,8.88
Nawanshahr,2019,Zaid,Fodder,8306.2,30796.8,Alluvial,7,154.3,49.6,248.9,0.31,27.6,40.5,48.2,34.3,47.3,29.6,12,990.7,812.4,713.7,87.8,98.7,0.87,13.9,Low,High,115.5,9.02
Nawanshahr,2019,Zaid,Fodder,8707.4,31263.6,Alluvial,7,152.7,50.4,243.5,0.32,27.5,39.5,48.5,33.5,30.3,30,12.3,990.7,812.4,713.7,87.8,98.7,0.89,15.1,Low,High,114.6,9.01
Nawanshahr,2019,Zaid,Fodder,9985.1,30248.9,Alluvial,7,153.2,50.2,249.2,0.32,27.4,40.6,48.3,33.4,29.8,31.2,12.2,991,812.4,713.7,87.8,98.7,0.89,14.9,Low,High,115.3,9.04
Nawanshahr,2019,Zaid,Fodder,12224.3,30322.9,Alluvial,7,153.8,49.6,248.9,0.3,27.5,40,48.4,33.5,29.2,30.4,12.2,991,812.4,713.7,87.8,98.7,0.87,14.9,Low,High,114.7,8.9
Nawanshahr,2019,Zaid,Fodder,9529.4,30569.3,Alluvial,7,154.2,49.2,250.3,0.31,27.3,41,48.6,34.2,40.5,32.6,12.4,991.1,812.4,713.7,87.8,98.7,0.89,14.4,Low,High,114.2,8.94
Nawanshahr,2019,Zaid,Fodder,10774.4,29623.8,Alluvial,7,153,51.2,253.4,0.29,27.2,39.6,49.1,33.2,23,29,12.3,991.1,812.4,713.7,87.8,98.7,0.86,15.8,Low,High,114.9,8.89
Nawanshahr,2019,Zaid,Vegetables,12006.2,12114.4,Alluvial,7,152.9,50.2,248.8,0.31,27.4,39.9,48.4,33.4,28.1,30.4,12.2,991,812.4,713.7,87.8,98.7,0.88,15,Low,High,115,8.98
Nawanshahr,2019,Zaid,Vegetables,11660.8,12407.4,Alluvial,7,153.5,49.9,250.5,0.3,27.5,39.5,48.6,33.3,0.3,29.7,12.1,991,812.4,713.7,87.8,98.7,0.87,15.2,Low,High,115.2,8.91
Nawanshahr,2019,Zaid,Vegetables,10208.9,11674.9,Alluvial,7,151.3,50.2,248.6,0.3,26.9,39.8,48.1,33.9,46.9,29.4,11.8,991,812.4,713.7,87.8,98.7,0.88,14.3,Low,High,116.1,9.04
Nawanshahr,2019,Zaid,Vegetables,14200.6,11122.9,Alluvial,7,153,50.8,245.4,0.33,27.4,40.4,48,33.8,30.7,29.8,12.2,991,812.4,713.7,87.8,98.7,0.87,14.2,Low,High,114.7,9.03
Nawanshahr,2019,Zaid,Vegetables,11170.1,12732.9,Alluvial,7,152.6,50.4,250.4,0.32,27,39,48.8,33.7,26.3,30.7,12.1,990.9,812.4,713.7,87.8,98.7,0.89,15.2,Low,High,114.4,8.89
Nawanshahr,2019,Zaid,Vegetables,11267.7,11198.4,Alluvial,7,154.6,49.9,250.9,0.3,27.2,40,47.8,33.6,33.1,30.9,12.2,991,812.4,713.7,87.8,98.7,0.88,14.2,Low,High,115.6,9.02
Nawanshahr,2019,Zaid,Vegetables,10571.3,12784.6,Alluvial,7,153.2,51,250.7,0.32,27.5,39.7,48.5,32.3,17.8,30.5,12.2,991.1,812.4,713.7,87.8,98.7,0.89,16.2,Low,High,115.8,9.02
Nawanshahr,2019,Zaid,Vegetables,10869.8,11995.2,Alluvial,7,152.1,50.2,248.8,0.29,27.4,40.4,48.3,34.5,35.1,31.2,12.3,990.7,812.4,713.7,87.8,98.7,0.87,13.7,Low,High,115.4,8.98
Nawanshahr,2019,Zaid,Vegetables,10671,12449.3,Alluvial,7,151.6,49.2,250,0.32,27.4,39.9,48.8,33.7,9.5,31.3,12.2,991.4,812.4,713.7,87.8,98.7,0.88,15.1,Low,High,115.4,8.99
Nawanshahr,2019,Zaid,Vegetables,10946.3,12549,Alluvial,7,152.7,50.2,250.3,0.32,27.2,39.7,48.6,33.8,34,28.8,12.3,990.8,812.4,713.7,87.8,98.7,0.9,14.9,Low,High,115.3,9.1
Nawanshahr,2020,Kharif,Cotton,27288.2,2173.5,Alluvial,7.74,104.4,53.2,165,0.82,13.8,32.2,38.2,25.1,596.5,74.4,7.3,1002.8,1142.5,1016.9,89,125.7,0.89,13.1,High,High,99.6,11.49
Nawanshahr,2020,Kharif,Cotton,27887.4,1401.6,Alluvial,7.74,103.7,53.6,162.2,0.83,13.5,32.9,37.7,24.1,563,74.4,7.3,1003.2,1142.5,1016.9,89,125.7,0.88,13.6,High,High,100.3,11.63
Nawanshahr,2020,Kharif,Cotton,28972.5,2887.8,Alluvial,7.74,103.9,52.1,165.2,0.81,14.1,31.5,38.1,24.6,594.1,75.8,7.3,1002.5,1142.5,1016.9,89,125.7,0.91,13.6,High,High,100.1,11.37
Nawanshahr,2020,Kharif,Cotton,28052.4,1418.5,Alluvial,7.74,104,53.9,165.5,0.81,13.9,32.4,38.2,25,588.1,74,7.4,1002.9,1142.5,1016.9,89,125.7,0.89,13.1,High,High,100,11.55
Nawanshahr,2020,Kharif,Cotton,29207.2,2623.6,Alluvial,7.74,102.4,52.1,160.9,0.82,13.7,31.9,38.1,24.4,593.5,74.6,7.3,1002.5,1142.5,1016.9,89,125.7,0.89,13.8,High,High,100.8,11.38
Nawanshahr,2020,Kharif,Cotton,27297.4,1954.9,Alluvial,7.74,103.7,53.3,164.2,0.83,13.7,32.7,37.8,25.6,590.1,73.3,7.2,1002.8,1142.5,1016.9,89,125.7,0.91,12.3,High,High,98.4,11.58
Nawanshahr,2020,Kharif,Cotton,26020,1963.6,Alluvial,7.74,104.8,53.2,167,0.82,14,31.2,37.3,24.3,580.6,73.7,7.4,1002.5,1142.5,1016.9,89,125.7,0.88,13.1,High,High,99.7,11.4
Nawanshahr,2020,Kharif,Cotton,26362.2,2153.6,Alluvial,7.74,103.7,52.8,168.7,0.81,14,32.5,37.9,24.8,594,74.6,7.2,1002.7,1142.5,1016.9,89,125.7,0.89,13.2,High,High,100.1,11.44
Nawanshahr,2020,Kharif,Cotton,30280.8,2767,Alluvial,7.74,106.6,53.9,167.6,0.81,14,32.7,37.9,25.2,602.4,74.9,7.4,1003,1142.5,1016.9,89,125.7,0.9,12.6,High,High,100.1,11.38
Nawanshahr,2020,Kharif,Cotton,25740.9,2212.7,Alluvial,7.74,104.6,52.7,160.4,0.82,13.9,31.9,37.9,24.9,593.7,74.8,7.3,1002.9,1142.5,1016.9,89,125.7,0.89,13,High,High,98.5,11.53
Nawanshahr,2020,Kharif,Maize,10967.7,3747.5,Alluvial,7.74,104.4,53.2,165,0.82,13.8,32.2,38.2,25.1,596.5,74.4,7.3,1002.8,1142.5,1016.9,89,125.7,0.89,13.1,High,High,99.6,11.49
Nawanshahr,2020,Kharif,Maize,13230.1,3671.4,Alluvial,7.74,104,54.3,164.9,0.83,14,31.7,38.2,24.8,602.6,73.9,7.4,1002.7,1142.5,1016.9,89,125.7,0.9,13.5,High,High,99.6,11.51
Nawanshahr,2020,Kharif,Maize,10861.9,4168.3,Alluvial,7.74,106.2,53.2,164.4,0.83,13.8,31.9,37.9,24.2,591.5,75.6,7.1,1002.7,1142.5,1016.9,89,125.7,0.89,13.7,High,High,100.1,11.52
Nawanshahr,2020,Kharif,Maize,9631.1,4351.8,Alluvial,7.74,103.5,53.1,163.3,0.82,13.8,32,39.2,25.2,589.3,76,7.3,1002.7,1142.5,1016.9,89,125.7,0.89,13.9,High,High,100.5,11.56
Nawanshahr,2020,Kharif,Maize,10842.5,3721,Alluvial,7.74,104.8,54.5,164.8,0.82,13.2,31.9,38.9,25.6,621.8,74.7,7.3,1002.7,1142.5,1016.9,89,125.7,0.89,13.3,High,High,100.2,11.43
Nawanshahr,2020,Kharif,Maize,10022.3,4026.4,Alluvial,7.74,105.3,52.3,162,0.83,13.6,32.5,38.3,25,596.9,74.5,7.4,1002.9,1142.5,1016.9,89,125.7,0.89,13.3,High,High,101,11.42
Nawanshahr,2020,Kharif,Maize,13169.8,3867.8,Alluvial,7.74,104.1,52.6,169.3,0.82,13.9,32.7,38,24.8,587.7,74.7,7.4,1002.9,1142.5,1016.9,89,125.7,0.91,13.2,High,High,99.2,11.47
Nawanshahr,2020,Kharif,Maize,14122.6,4351.4,Alluvial,7.74,107,53.4,164.4,0.82,13.9,32.3,38.8,24.9,600.9,73.5,7,1001.8,1142.5,1016.9,89,125.7,0.89,13.9,High,High,99.7,11.41
Nawanshahr,2020,Kharif,Maize,9444.9,3647,Alluvial,7.74,103.6,53.2,167.3,0.8,13.7,32.1,38.5,24.5,610.1,74.1,7.4,1003.2,1142.5,1016.9,89,125.7,0.88,14,High,High,99.8,11.44
Nawanshahr,2020,Kharif,Maize,10128.4,4408.8,Alluvial,7.74,104.2,53.1,164.4,0.81,14.1,31.8,37.1,24.9,598.5,75.7,7.4,1002.9,1142.5,1016.9,89,125.7,0.89,12.2,High,High,99.5,11.46
Nawanshahr,2020,Kharif,Rice,66760.9,3552.4,Alluvial,7.74,104.4,53.2,165,0.82,13.8,32.2,38.2,25.1,596.5,74.4,7.3,1002.8,1142.5,1016.9,89,125.7,0.89,13.1,High,High,99.6,11.49
Nawanshahr,2020,Kharif,Rice,61790.8,3573.1,Alluvial,7.74,103.6,52.7,168.5,0.83,13.5,32.2,37.9,25.2,589.3,75.3,7.1,1002.4,1142.5,1016.9,89,125.7,0.89,12.7,High,High,99,11.62
Nawanshahr,2020,Kharif,Rice,71163.1,2210.5,Alluvial,7.74,104.1,52.7,163,0.81,13.8,32.5,37.9,25.3,604.7,74.8,7.4,1003.1,1142.5,1016.9,89,125.7,0.89,12.7,High,High,99.7,11.54
Nawanshahr,2020,Kharif,Rice,64618.2,3588.7,Alluvial,7.74,107,52.6,162.5,0.8,13.7,32.7,38.4,25.3,596.4,75.1,7.6,1002.7,1142.5,1016.9,89,125.7,0.88,13.1,High,High,98.9,11.43
Nawanshahr,2020,Kharif,Rice,64694.5,3389,Alluvial,7.74,107.5,54.3,167.6,0.82,13.7,31.9,37.7,25.4,593,74.1,7.3,1003.1,1142.5,1016.9,89,125.7,0.89,12.3,High,High,100.1,11.63
Nawanshahr,2020,Kharif,Rice,68205.1,3362.8,Alluvial,7.74,105.8,53.8,166.1,0.83,14.3,32.1,38.5,24.6,629.9,74.5,7.3,1002.8,1142.5,1016.9,89,125.7,0.9,13.9,High,High,99.3,11.53
Nawanshahr,2020,Kharif,Rice,66805.6,4294.7,Alluvial,7.74,104.2,53,165.6,0.83,13.4,32,37.6,25.4,603.1,73.4,7.6,1002.5,1142.5,1016.9,89,125.7,0.89,12.2,High,High,98.9,11.5
Nawanshahr,2020,Kharif,Rice,66716.9,3252.4,Alluvial,7.74,105.8,53.2,166.7,0.83,13.7,32,38.4,24.7,604.9,73.6,7.4,1002.6,1142.5,1016.9,89,125.7,0.88,13.7,High,High,99.4,11.32
Nawanshahr,2020,Kharif,Rice,69571.7,3253.9,Alluvial,7.74,105.8,53.5,163.2,0.83,13.8,31.5,37.9,24.9,591,75.6,7.4,1002.6,1142.5,1016.9,89,125.7,0.89,13,High,High,98.6,11.57
Nawanshahr,2020,Kharif,Rice,69082.3,3449.6,Alluvial,7.74,105.3,53.4,166.3,0.8,13.7,32.2,38.1,24.9,609.6,74.1,7.5,1003.2,1142.5,1016.9,89,125.7,0.9,13.3,High,High,100.3,11.45
Nawanshahr,2020,Rabi,Barley,8889.5,2515.6,Alluvial,7.7,123.3,23.9,158.7,0.31,19.5,18.6,26.7,12.8,106.3,51.1,6.1,1009,1142.5,1016.9,89,125.7,0.89,13.9,Low,High,82.8,10.46
Nawanshahr,2020,Rabi,Barley,8190.3,2613.7,Alluvial,7.7,124.7,24.6,159.5,0.32,19.4,18.5,27,13.2,113.1,50.7,6.1,1009.2,1142.5,1016.9,89,125.7,0.89,13.8,Low,High,82.7,10.44
Nawanshahr,2020,Rabi,Barley,5527.7,2705.5,Alluvial,7.7,123.1,23.7,158.1,0.3,19.4,18.1,27.4,12.5,110.6,50.8,6,1008.5,1142.5,1016.9,89,125.7,0.89,14.9,Low,High,83.2,10.57
Nawanshahr,2020,Rabi,Barley,8824.4,3241.5,Alluvial,7.7,124.8,22.4,157,0.31,19.6,19,26.2,12.6,105.6,51.3,6.1,1009.3,1142.5,1016.9,89,125.7,0.89,13.5,Low,High,83.2,10.38
Nawanshahr,2020,Rabi,Barley,8384.7,2728.6,Alluvial,7.7,122.7,24.3,157.2,0.29,19.6,19.3,26.9,12.2,105.8,50.5,6.1,1009.6,1142.5,1016.9,89,125.7,0.89,14.7,Low,High,83.2,10.58
Nawanshahr,2020,Rabi,Barley,9317.4,2913.2,Alluvial,7.7,124.6,22.9,156.5,0.31,19.8,18.5,26.7,12.8,117.9,51.4,6.2,1008.9,1142.5,1016.9,89,125.7,0.88,13.9,Low,High,84.4,10.49
Nawanshahr,2020,Rabi,Barley,9585.2,2310.7,Alluvial,7.7,124.3,23.9,157,0.3,19.5,19.2,26.7,12.6,92.7,52.1,6,1009.4,1142.5,1016.9,89,125.7,0.89,14.1,Low,High,82.3,10.6
Nawanshahr,2020,Rabi,Barley,7442,1234.9,Alluvial,7.7,124.4,24.1,160.5,0.31,19.8,18.2,26.9,13.1,97.1,51.7,5.9,1008.7,1142.5,1016.9,89,125.7,0.87,13.8,Low,High,82.9,10.36
Nawanshahr,2020,Rabi,Barley,7276.7,3032.2,Alluvial,7.7,124.1,23.6,156.2,0.32,19.5,18.9,26.3,12.4,108.8,51.1,6.1,1009,1142.5,1016.9,89,125.7,0.89,13.8,Low,High,82.4,10.38
Nawanshahr,2020,Rabi,Barley,10971.3,2799.6,Alluvial,7.7,122.2,23.6,159.1,0.32,19.8,18.7,27,12.7,107.5,50.7,6.1,1009.6,1142.5,1016.9,89,125.7,0.89,14.3,Low,High,83.2,10.44
Nawanshahr,2020,Rabi,Gram,27200.1,1489.4,Alluvial,7.7,123.3,23.9,158.7,0.31,19.5,18.6,26.7,12.8,106.3,51.1,6.1,1009,1142.5,1016.9,89,125.7,0.89,13.9,Low,High,82.8,10.46
Nawanshahr,2020,Rabi,Gram,24281.6,2145.2,Alluvial,7.7,122.4,25,157.8,0.32,19.7,18.6,26.2,12.8,108.2,51.1,5.9,1009.1,1142.5,1016.9,89,125.7,0.9,13.3,Low,High,82.9,10.45
Nawanshahr,2020,Rabi,Gram,29796.5,1531.8,Alluvial,7.7,121.5,23.7,159.2,0.3,19.1,18.7,27,12.4,114.5,49.9,6,1008.8,1142.5,1016.9,89,125.7,0.9,14.6,Low,High,83.6,10.51
Nawanshahr,2020,Rabi,Gram,22849.6,2281.5,Alluvial,7.7,124.9,23.2,160.1,0.31,19.5,18.4,27.5,13.5,98.2,50.8,6.1,1009.3,1142.5,1016.9,89,125.7,0.9,13.9,Low,High,82.7,10.46
Nawanshahr,2020,Rabi,Gram,28565.2,863.1,Alluvial,7.7,122.5,23.8,161.1,0.31,19.2,18.8,28,12.8,109.6,51.4,6.3,1009.1,1142.5,1016.9,89,125.7,0.87,15.1,Low,High,82.4,10.54
Nawanshahr,2020,Rabi,Gram,26653.3,2104.7,Alluvial,7.7,121.3,23.3,157.7,0.32,19.5,18.7,26.4,12.3,132.1,51.8,6,1009,1142.5,1016.9,89,125.7,0.9,14.1,Low,High,81.8,10.49
Nawanshahr,2020,Rabi,Gram,28002.4,1390.8,Alluvial,7.7,122.6,23.7,157.3,0.31,19.1,18.7,27.2,12.9,86.6,50.5,6.1,1008.7,1142.5,1016.9,89,125.7,0.89,14.3,Low,High,83.4,10.56
Nawanshahr,2020,Rabi,Gram,29393.6,1688,Alluvial,7.7,125.1,23.7,157.7,0.31,19.7,17.7,26.4,13.8,108.5,51.2,6.2,1008.3,1142.5,1016.9,89,125.7,0.89,12.7,Low,High,82.9,10.49
Nawanshahr,2020,Rabi,Gram,27754.4,1925.5,Alluvial,7.7,124.1,24.2,159.1,0.32,19.9,18.5,26.8,12.9,93.4,52.1,6.3,1009.1,1142.5,1016.9,89,125.7,0.89,13.8,Low,High,82.6,10.37
Nawanshahr,2020,Rabi,Gram,30257.4,1930.8,Alluvial,7.7,122.8,23.9,158.7,0.31,19.4,18.4,26.4,13.3,122.7,50.9,6,1008.6,1142.5,1016.9,89,125.7,0.9,13,Low,High,82,10.63
Nawanshahr,2020,Rabi,Wheat,76885.3,5893.2,Alluvial,7.7,123.3,23.9,158.7,0.31,19.5,18.6,26.7,12.8,106.3,51.1,6.1,1009,1142.5,1016.9,89,125.7,0.89,13.9,Low,High,82.8,10.46
Nawanshahr,2020,Rabi,Wheat,78099.5,4764.3,Alluvial,7.7,123.4,24.4,156.1,0.31,19.5,19,26.2,13.3,138.8,51.9,6,1009.2,1142.5,1016.9,89,125.7,0.87,12.9,Low,High,83.7,10.45
Nawanshahr,2020,Rabi,Wheat,77182.4,6171,Alluvial,7.7,122.9,24.2,158.3,0.33,19.7,19.1,26.6,13,103.1,50.1,6,1009.6,1142.5,1016.9,89,125.7,0.91,13.6,Low,High,82.2,10.4
Nawanshahr,2020,Rabi,Wheat,78329,5751.8,Alluvial,7.7,122.2,24,159.8,0.31,19.4,18.9,27.1,12.8,108.3,51.2,5.9,1009.7,1142.5,1016.9,89,125.7,0.89,14.2,Low,High,82.7,10.39
Nawanshahr,2020,Rabi,Wheat,77029.4,6012.8,Alluvial,7.7,125,23.6,159.4,0.3,19.4,19.2,26.5,12.7,97.5,51.5,5.9,1009,1142.5,1016.9,89,125.7,0.87,13.8,Low,High,83.1,10.39
Nawanshahr,2020,Rabi,Wheat,77117.1,5804.5,Alluvial,7.7,123.8,24,159.4,0.32,19.2,19.1,26,12.6,97,51.1,6.3,1008.6,1142.5,1016.9,89,125.7,0.9,13.3,Low,High,83.6,10.49
Nawanshahr,2020,Rabi,Wheat,76823.8,5772.1,Alluvial,7.7,122,23.3,154.7,0.32,19.8,18.5,26.5,13.3,106.1,49.9,5.9,1008.4,1142.5,1016.9,89,125.7,0.91,13.2,Low,High,83.4,10.48
Nawanshahr,2020,Rabi,Wheat,79013.5,5686.5,Alluvial,7.7,123.7,23.2,160.5,0.33,19.3,19.1,27.1,12.6,93.9,50.6,6.2,1009,1142.5,1016.9,89,125.7,0.88,14.5,Low,High,82.6,10.39
Nawanshahr,2020,Rabi,Wheat,76701.9,5787.3,Alluvial,7.7,122.8,23.3,160,0.3,19.2,18.9,26.6,12.9,109.4,51.8,6,1009.1,1142.5,1016.9,89,125.7,0.88,13.7,Low,High,82,10.55
Nawanshahr,2020,Rabi,Wheat,76000.9,6051.6,Alluvial,7.7,122.2,23.7,159.4,0.31,19.3,19.4,26.3,12.5,100.6,51.1,6,1009,1142.5,1016.9,89,125.7,0.89,13.7,Low,High,82.5,10.51
Nawanshahr,2020,Zaid,Fodder,14705.6,32244.5,Alluvial,7.01,127.9,31.9,168,0.75,12.8,37.5,45.5,31.5,18.5,27,12.1,990.4,1142.5,1016.9,89,125.7,0.89,14,Low,High,100.8,8.26
Nawanshahr,2020,Zaid,Fodder,14565.7,32556.1,Alluvial,7.01,127,31.2,171.7,0.75,12.9,36.6,45.7,32,48.4,27.6,11.9,990.1,1142.5,1016.9,89,125.7,0.88,13.7,Low,High,100,8.21
Nawanshahr,2020,Zaid,Fodder,14499.4,33091.5,Alluvial,7.01,128.5,32.2,165.4,0.76,12.6,37.6,46.5,32.5,8.4,27.9,11.9,990.7,1142.5,1016.9,89,125.7,0.88,13.9,Low,High,99.8,8.3
Nawanshahr,2020,Zaid,Fodder,11282.8,31901.9,Alluvial,7.01,129.3,32,169.7,0.74,12.6,37.3,45.4,31.3,38.1,27.4,12.3,989.9,1142.5,1016.9,89,125.7,0.9,14.1,Low,High,100.4,8.3
Nawanshahr,2020,Zaid,Fodder,15032.4,32215.8,Alluvial,7.01,126.4,32.2,172.6,0.76,12.6,38.8,45.6,30.9,23.6,27.6,11.9,989.8,1142.5,1016.9,89,125.7,0.91,14.7,Low,High,101.1,8.17
Nawanshahr,2020,Zaid,Fodder,13860.4,32329.6,Alluvial,7.01,126.4,31.8,167.7,0.74,12.5,38.2,46.2,31.7,12.3,25.7,12.1,990.5,1142.5,1016.9,89,125.7,0.89,14.4,Low,High,101.4,8.27
Nawanshahr,2020,Zaid,Fodder,15794.3,31495.1,Alluvial,7.01,127.9,31.1,168.8,0.75,12.8,38.4,45.6,32,10.9,27.7,12.1,990.9,1142.5,1016.9,89,125.7,0.89,13.6,Low,High,101.1,8.2
Nawanshahr,2020,Zaid,Fodder,14656,32167.4,Alluvial,7.01,127.7,32.5,166.3,0.76,12.7,38.1,44.8,30.9,9.4,26.4,12,990.4,1142.5,1016.9,89,125.7,0.89,13.9,Low,High,100,8.18
Nawanshahr,2020,Zaid,Fodder,16392.2,32527.1,Alluvial,7.01,126.7,31,169.1,0.75,12.6,37.6,45.9,32,22.1,28.4,12.2,990.4,1142.5,1016.9,89,125.7,0.88,13.9,Low,High,100.8,8.34
Nawanshahr,2020,Zaid,Fodder,18646.8,31163,Alluvial,7.01,129.3,32.7,167.7,0.73,13.6,37.2,45.9,32.3,9.1,29.3,12.1,990.2,1142.5,1016.9,89,125.7,0.89,13.6,Low,High,100.5,8.09
Nawanshahr,2020,Zaid,Vegetables,6605.4,13618.5,Alluvial,7.01,127.9,31.9,168,0.75,12.8,37.5,45.5,31.5,18.5,27,12.1,990.4,1142.5,1016.9,89,125.7,0.89,14,Low,High,100.8,8.26
Nawanshahr,2020,Zaid,Vegetables,7510.2,13790.4,Alluvial,7.01,129.1,30.9,167.8,0.74,12.6,37.6,45.8,31.6,33.6,27,12.1,990.6,1142.5,1016.9,89,125.7,0.88,14.2,Low,High,101.5,8.26
